0;2525,269628080081
1;134,69156836414086
2;32,369558513406986
3;49,641766924456476
4;18,50586591116917
5;23,838199684649037
6;55,83788241965177
7;19,719491686740724
8;12,61952604394886
9;12,71930642865365
10;8,16964064638815
11;10,03232934504225
12;5,878856841387317
13;6,963509779873919
14;13,58167428089926
15;6,587719595611749
16;5,96180364753407
17;6,505938372782403
18;5,521876379602076
19;2,2765733513338082
20;6,435252468424018
21;4,120713391975149
22;7,258558241122691
23;2,2316645629299594
24;4,21902234708653
25;4,281544873486968
26;2,5456218099693517
27;7,056013268716981
28;2,2701666882407694
29;4,6497886426473585
30;3,053497449716511
31;1,0567689133067522
32;2,3265441161640465
33;0,8927309612190683
34;2,5215268666153925
35;0,9126621622606566
36;2,145547374729206
37;1,9372438255543714
38;6,42770462225463
39;0,9002029421566178
40;1,9387791354069925
41;3,8840449758964217
42;0,8268723727335916
43;1,3874285134581883
44;0,6988673205796491
45;0,31553330987841866
46;2,098262219028681
47;1,1182408777804127
48;0,7014894348896566
49;0,7560770062867234
50;0,6669458985650609
51;1,3060727538262953
52;1,2534710340528699
53;1,7422038979244392
54;0,7795628823234608
55;2,672443120120088
56;0,6424941958859083
57;2,1078998753502893
58;3,2611504877760367
59;0,7103808791821495
60;1,2970566101143806
61;0,3360948874654799
62;0,4154778193089328
63;1,025855447980468
64;1,117506822280015
65;0,4840309611079462
66;0,36892250812020166
67;1,534704481061255
68;0,31477571547187816
69;0,7048361076865479
70;0,18644418574514804
71;0,3205143447149067
72;0,8460251983326152
73;2,428340481016449
74;0,7292005572624763
75;0,03369817764632003
76;0,5158620645216055
77;0,3807895283558114
78;0,21011216142155748
79;0,3801879159870609
80;0,5212919405476183
81;0,12219128578778894
82;0,47782798746865907
83;1,4247951617446049
84;0,7566065507330627
85;0,8666768058560024
86;0,6940478922096247
87;0,28894492229711327
88;0,12695794167302657
89;0,12787121414094615
90;1,267154398162508
91;0,1621007327634205
92;0,2260978648773448
93;0,0
94;0,3476033361265999
95;0,33921189474845
96;0,7114333802774088
97;0,5187537481033012
98;2,282248725686671
99;0,11579301467260314
